gene_id	accession_number	X1C	X1O1	X1D1	X1OD1	X1O24	X1D24	X1OD24	X2C	X2O1	X2D1	X2OD1	X2O24	X2D24	X2OD24	X3C	X3O1	X3D1	X3OD1	X3O24	X3D24	X3OD24
TRINITY_DN386404_c0_g1	XP_011402831	0	18	0	5	8	17	13	0	18	0	28	32	25	34	10	11	21	5	6	35	64
TRINITY_DN386332_c4_g1	XP_011402843	0	0	0	0	37	50	28	0	0	0	49	135	40	45	0	0	0	0	49	81	108
TRINITY_DN387296_c0_g5	XP_011402855	5	30	5	0	5	43	14	0	56	0	39	53	28	16	0	0	0	0	25	26	81
TRINITY_DN385681_c0_g2	XP_011402858	0	0	0	0	9	19	8	0	5	0	36	34	22	22	0	0	0	0	19	20	36
TRINITY_DN400328_c1_g2	XP_011402863	41	316	35	17	140	499	114	21	382	25	461	564	774	195	27	24	28	29	221	666	813
TRINITY_DN381986_c6_g1	XP_011402868	0	0	0	0	0	23	0	0	6	0	23	42	32	0	0	0	0	0	0	0	0
TRINITY_DN400690_c2_g1	XP_011402868	5	119	15	20	222	182	301	12	180	0	196	254	238	603	0	10	14	0	56	403	863
TRINITY_DN396130_c2_g2	XP_011402872	0	16	0	0	11	0	13	0	21	0	10	43	19	17	0	0	0	0	0	0	24
TRINITY_DN375480_c9_g1	XP_011402876	17	128	20	28	183	653	157	0	101	18	1009	1457	884	472	10	41	17	12	478	1148	1097
TRINITY_DN392090_c1_g7	XP_011402894	54	95	57	211	32	60	35	28	98	36	103	131	105	74	75	65	41	43	74	171	289
TRINITY_DN378139_c0_g1	XP_011402895	0	14	5	0	23	13	30	0	53	7	53	20	21	27	0	0	6	0	0	18	55
TRINITY_DN387587_c0_g1	XP_011402915	0	47	0	0	48	88	50	0	46	5	78	108	98	73	0	0	0	0	56	116	160
TRINITY_DN391242_c3_g2	XP_011402926	0	0	0	0	0	5	0	0	6	0	15	7	16	61	0	0	0	0	0	49	17
TRINITY_DN385911_c1_g3	XP_011402947	0	38	0	11	40	43	31	5	59	0	72	81	74	62	0	0	0	5	68	30	168
TRINITY_DN392335_c0_g1	XP_011403001	233	194	227	108	203	95	181	248	173	240	104	59	60	208	127	143	165	118	164	154	217
TRINITY_DN400803_c4_g4	XP_011403004	0	17	6	25	12	18	10	5	26	6	15	55	42	30	0	12	11	9	31	44	81
TRINITY_DN392238_c1_g9	XP_011403016	0	0	0	0	5	0	0	0	0	0	14	30	9	9	0	0	0	0	0	0	0
TRINITY_DN401260_c7_g3	XP_011403056	0	12	0	0	0	0	17	0	10	0	22	0	0	6	0	0	0	0	0	18	15
TRINITY_DN397712_c0_g4	XP_011403072	0	30	0	0	0	0	0	0	46	0	26	93	0	0	0	0	0	0	32	48	109
TRINITY_DN398183_c0_g1	XP_011403084	0	0	0	21	0	0	0	0	11	0	8	17	7	0	0	0	0	7	0	12	5
TRINITY_DN391963_c1_g2	XP_011403103	11	37	12	32	129	123	145	12	54	24	86	362	165	149	6	23	30	7	64	132	97
TRINITY_DN394868_c0_g2	XP_011403107	0	69	0	0	45	162	44	0	60	0	193	363	257	105	0	0	6	0	113	252	227
TRINITY_DN386257_c2_g4	XP_011403108	0	6	0	0	0	9	0	0	7	0	11	63	14	8	0	0	0	0	15	19	26
TRINITY_DN394597_c0_g2	XP_011403122	0	12	0	30	0	57	6	0	14	0	73	60	40	28	19	0	32	6	14	116	71
TRINITY_DN397515_c1_g2	XP_011403136	0	13	0	0	74	32	77	0	25	0	79	13	74	133	0	0	0	0	21	76	180
TRINITY_DN398918_c3_g3	XP_011403140	44	23	45	21	28	5	31	43	26	19	10	11	0	24	0	6	36	23	16	0	0
TRINITY_DN399337_c0_g3	XP_011403150	0	24	0	0	0	0	0	0	17	0	22	6	0	0	0	5	0	0	0	0	24
TRINITY_DN391310_c0_g2	XP_011403152	11	0	5	0	0	0	0	0	0	0	0	0	0	5	15	5	0	0	6	0	0
TRINITY_DN397599_c2_g7	XP_011403152	0	0	0	17	29	46	10	0	0	0	29	97	47	11	0	0	0	0	28	48	36
TRINITY_DN390234_c0_g4	XP_011403175	5	8	21	7	17	10	12	15	0	23	5	7	0	13	12	9	18	8	16	0	0
TRINITY_DN385902_c5_g8	XP_011403182	37	12	10	0	11	22	16	20	33	11	5	0	10	17	22	22	15	8	5	24	34
TRINITY_DN399146_c0_g3	XP_011403198	0	16	0	0	0	12	0	0	5	0	55	39	15	18	0	0	0	0	0	0	69
TRINITY_DN398038_c0_g3	XP_011403209	0	0	0	0	0	26	0	0	5	0	21	42	34	30	0	0	0	0	0	31	18
TRINITY_DN381693_c0_g2	XP_011403212	23	83	6	5	329	898	431	0	94	18	455	2177	1095	593	0	11	22	17	476	1279	1311
TRINITY_DN359211_c0_g1	XP_011403213	5	131	8	0	6	0	7	7	106	6	57	10	26	6	0	0	0	12	12	25	6
TRINITY_DN393836_c0_g1	XP_011403215	0	0	0	0	0	25	0	0	5	0	44	64	59	0	0	0	0	0	24	24	141
TRINITY_DN388935_c1_g1	XP_011403221	48	74	40	144	87	165	63	74	68	84	147	241	134	176	28	57	67	67	72	62	72
TRINITY_DN394960_c2_g1	XP_011403232	0	5	0	20	12	27	5	0	6	0	31	66	16	21	0	8	0	0	16	17	109
TRINITY_DN394319_c5_g6	XP_011403233	0	0	0	0	0	25	0	0	0	0	10	20	28	6	0	0	0	0	13	0	25
TRINITY_DN389346_c3_g7	XP_011403277	0	65	0	0	21	110	22	0	72	0	149	65	151	44	0	0	0	0	43	80	155
TRINITY_DN392536_c0_g1	XP_011403284	0	5	0	0	29	0	23	0	9	0	59	114	8	96	0	0	0	0	20	99	65
TRINITY_DN390435_c1_g1	XP_011403286	0	6	0	14	32	87	82	0	26	0	121	179	116	84	0	5	7	0	49	97	89
TRINITY_DN397085_c0_g4	XP_011403294	0	0	21	54	17	0	7	0	12	5	6	0	5	0	26	46	12	13	27	6	30
TRINITY_DN381016_c0_g4	XP_011403332	0	0	0	0	0	0	0	0	12	5	0	21	0	0	0	0	0	0	0	156	108
TRINITY_DN394869_c0_g1	XP_011403343	0	23	0	0	44	49	40	0	18	0	70	92	63	52	0	0	0	0	9	73	82
TRINITY_DN380594_c3_g1	XP_011403348	0	46	0	0	0	41	12	0	18	0	24	58	61	0	7	7	0	0	8	47	32
TRINITY_DN380594_c3_g5	XP_011403348	6	0	0	0	0	0	0	0	11	0	0	5	0	0	6	18	6	0	0	0	8
TRINITY_DN383228_c0_g1	XP_011403348	0	52	5	44	22	59	33	12	46	15	127	169	102	30	25	15	29	22	39	50	155
TRINITY_DN392429_c0_g5	XP_011403393	0	33	0	0	49	170	59	0	27	5	69	251	203	137	0	0	0	0	28	210	194
TRINITY_DN334493_c0_g1	XP_011403425	0	7	0	10	25	44	28	0	11	0	22	69	36	87	0	0	0	0	50	31	130
TRINITY_DN397121_c0_g3	XP_011403428	0	20	9	7	8	100	7	0	17	0	79	44	86	34	5	0	20	0	16	60	69
TRINITY_DN388793_c1_g4	XP_011403429	22	61	0	61	56	98	57	17	74	6	96	235	173	121	34	53	74	10	75	214	242
TRINITY_DN394534_c0_g1	XP_011403446	0	0	0	0	0	22	0	0	0	0	0	57	23	0	0	0	0	0	13	10	7
TRINITY_DN399422_c0_g5	XP_011403450	0	23	11	0	64	103	63	0	29	0	68	340	128	120	0	0	0	0	83	105	219
TRINITY_DN380774_c0_g7	XP_011403470	57	39	26	118	69	69	52	31	53	45	85	190	97	87	35	42	88	32	85	38	34
TRINITY_DN393307_c1_g1	XP_011403477	0	0	0	0	0	5	0	0	6	0	0	26	19	0	0	0	0	0	0	10	5
TRINITY_DN379773_c0_g1	XP_011403497	0	0	0	15	0	5	0	0	0	0	51	72	32	99	0	0	0	0	0	55	78
TRINITY_DN386564_c3_g3	XP_011403502	6	0	0	0	25	0	17	0	0	0	0	0	0	55	0	0	0	0	0	64	0
TRINITY_DN398476_c0_g9	XP_011403504	0	0	0	0	0	7	0	0	0	0	6	37	21	9	0	0	0	0	0	30	23
TRINITY_DN400119_c1_g2	XP_011403505	0	9	0	9	43	44	55	0	12	0	51	121	39	87	0	0	0	0	32	78	63
TRINITY_DN391067_c3_g1	XP_011403520	0	124	0	0	22	73	33	0	114	0	63	91	94	64	0	0	0	0	26	119	91
TRINITY_DN391067_c3_g7	XP_011403520	0	8	5	21	43	110	47	0	23	8	131	131	144	55	11	10	0	6	24	56	64
TRINITY_DN385036_c0_g1	XP_011403528	0	0	5	166	20	86	7	0	7	0	56	137	95	34	57	22	46	48	71	81	15
TRINITY_DN383573_c0_g11	XP_011403529	0	20	12	15	141	238	162	0	30	0	245	416	218	260	10	11	31	5	112	211	359
TRINITY_DN396167_c5_g5	XP_011403539	0	69	11	0	81	104	99	0	76	0	287	130	203	165	0	5	6	0	77	529	969
TRINITY_DN374733_c2_g1	XP_011403540	0	38	6	34	46	49	51	5	39	6	48	70	37	40	0	0	0	0	27	77	98
TRINITY_DN393637_c2_g1	XP_011403547	0	5	0	0	0	0	15	0	0	0	14	0	0	26	0	0	0	0	0	26	49
TRINITY_DN385631_c4_g4	XP_011403566	53	52	28	66	171	460	127	22	57	24	81	587	543	284	21	66	46	39	216	365	596
TRINITY_DN386394_c0_g2	XP_011403578	28	54	0	12	45	55	31	18	58	14	96	115	102	36	30	0	0	15	60	111	122
TRINITY_DN401345_c2_g3	XP_011403581	0	0	5	7	0	5	0	0	0	0	0	46	5	26	0	0	0	0	0	14	32
TRINITY_DN386578_c1_g3	XP_011403598	0	0	0	0	37	25	24	0	0	0	7	62	22	127	0	0	0	0	10	14	46
TRINITY_DN401215_c6_g6	XP_011403606	0	0	0	6	0	0	0	0	0	0	6	0	13	0	0	0	0	6	0	0	15
TRINITY_DN374808_c2_g1	XP_011403614	13	14	17	0	14	33	16	0	23	20	60	84	72	39	16	19	8	0	22	108	166
TRINITY_DN385166_c2_g1	XP_011403649	19	45	24	7	36	23	33	12	111	9	47	31	78	45	12	19	11	7	12	170	155
TRINITY_DN388195_c1_g5	XP_011403650	0	18	0	0	0	7	9	0	12	0	18	6	11	0	0	0	0	0	0	15	0
TRINITY_DN392373_c3_g5	XP_011403663	0	0	0	0	0	11	6	0	0	0	11	46	20	12	0	0	0	0	5	12	9
TRINITY_DN387380_c5_g2	XP_011403683	0	21	0	0	16	86	21	0	46	0	56	156	115	61	0	0	0	0	62	89	119
TRINITY_DN400037_c10_g2	XP_011403685	27	86	10	10	255	546	211	0	112	31	679	972	943	579	12	12	26	16	407	1274	1482
TRINITY_DN375194_c0_g1	XP_011403713	0	39	7	7	17	136	0	0	56	6	102	97	142	25	0	0	0	0	40	92	139
TRINITY_DN401010_c5_g1	XP_011403716	0	20	0	0	7	0	6	0	26	0	11	5	12	7	0	0	0	0	0	21	18
TRINITY_DN385526_c3_g4	XP_011403751	0	0	0	0	0	0	0	0	0	0	64	174	13	124	0	0	0	0	19	105	70
TRINITY_DN398233_c0_g1	XP_011403751	17	0	10	7	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN392103_c4_g4	XP_011403752	0	0	0	0	9	14	8	0	22	0	30	14	19	17	0	0	0	0	26	13	63
TRINITY_DN400967_c1_g5	XP_011403803	0	0	0	0	7	8	0	0	6	0	7	0	0	0	0	0	0	0	0	10	0
TRINITY_DN387475_c1_g1	XP_011403811	486	409	346	717	503	809	511	487	516	460	674	1056	836	765	582	374	408	931	519	848	684
TRINITY_DN400967_c2_g1	XP_011403814	0	5	0	0	8	24	0	0	5	0	18	25	45	16	0	0	0	0	39	5	5
TRINITY_DN381557_c0_g2	XP_011403823	0	6	22	35	29	66	21	0	17	10	35	136	48	64	32	14	5	13	32	110	63
TRINITY_DN395948_c0_g2	XP_011403843	0	24	0	0	0	0	0	0	35	0	42	45	0	0	0	0	0	0	0	81	0
TRINITY_DN388086_c1_g1	XP_011403847	0	24	0	0	40	62	78	0	53	0	142	119	115	65	0	0	0	0	52	361	247
TRINITY_DN395484_c0_g1	XP_011403878	0	58	0	0	0	5	0	0	60	0	5	0	12	0	0	0	0	0	0	0	0
TRINITY_DN396361_c0_g3	XP_011403878	0	0	0	5	13	0	0	0	5	9	19	34	8	10	0	0	0	0	8	0	11
TRINITY_DN390456_c0_g1	XP_011403884	0	39	0	5	83	219	79	0	46	0	177	382	312	291	5	9	0	0	269	224	1128
TRINITY_DN393422_c0_g1	XP_011403885	0	33	0	0	223	59	178	0	33	0	101	260	79	326	0	0	0	0	133	97	93
TRINITY_DN393422_c0_g2	XP_011403885	0	7	0	9	0	12	5	0	7	0	6	6	21	8	6	0	0	0	9	28	16
TRINITY_DN363538_c0_g1	XP_011403897	17	65	18	21	36	116	44	11	103	23	37	63	85	74	12	13	13	18	68	91	178
TRINITY_DN395345_c1_g7	XP_011403925	0	6	0	0	12	0	0	0	0	0	6	5	0	13	0	0	0	0	0	0	0
TRINITY_DN388274_c5_g5	XP_011403934	0	0	0	0	0	6	0	0	9	0	0	5	9	0	0	0	0	0	0	19	19
TRINITY_DN398094_c0_g8	XP_011403935	0	0	0	9	0	0	0	0	0	0	0	8	8	10	0	7	6	0	0	0	9
TRINITY_DN397779_c1_g3	XP_011403953	0	16	0	0	16	28	0	0	16	0	31	15	66	32	0	0	0	0	0	81	56
TRINITY_DN393252_c3_g6	XP_011403964	0	17	0	0	48	34	48	0	23	0	55	117	63	72	0	0	0	0	33	80	144
TRINITY_DN393871_c0_g3	XP_011403988	0	0	0	0	0	10	0	0	28	0	16	5	18	0	0	6	0	0	9	7	29
TRINITY_DN368253_c1_g1	XP_011404004	5	0	0	5	0	0	0	7	0	0	7	5	0	0	0	8	10	0	0	0	0
TRINITY_DN401010_c5_g2	XP_011404004	15	52	42	48	68	117	88	22	51	30	70	295	161	130	18	32	18	12	63	564	347
TRINITY_DN391684_c2_g3	XP_011404007	96	99	74	179	129	196	79	70	139	87	335	257	195	195	92	140	166	94	155	161	379
TRINITY_DN390927_c6_g1	XP_011404046	8	11	10	5	5	20	26	17	0	23	17	28	12	24	23	26	24	27	22	16	0
TRINITY_DN395609_c0_g1	XP_011404052	0	28	0	5	43	138	56	0	32	0	98	139	186	104	5	0	5	0	121	304	249
TRINITY_DN315880_c0_g1	XP_011404058	0	24	0	6	100	107	90	0	21	0	118	534	140	202	0	0	0	0	124	130	337
TRINITY_DN381494_c6_g1	XP_011404073	0	0	0	0	6	0	0	0	0	0	11	11	10	17	0	0	0	0	15	14	35
TRINITY_DN389431_c4_g3	XP_011404088	0	79	5	0	63	155	69	0	56	0	115	226	279	115	0	0	0	0	54	281	361
TRINITY_DN395110_c4_g3	XP_011404092	0	12	0	0	0	32	0	0	0	0	0	67	41	30	0	0	0	0	11	31	14
TRINITY_DN369824_c0_g1	XP_011404097	0	0	5	0	26	20	0	0	0	0	23	104	36	23	0	0	0	0	8	13	32
TRINITY_DN393901_c7_g1	XP_011404097	0	7	0	0	100	80	93	0	22	0	104	178	67	204	0	0	0	0	34	70	209
TRINITY_DN400267_c0_g2	XP_011404106	0	7	0	0	0	7	0	0	0	0	10	52	17	16	0	0	0	0	0	30	26
TRINITY_DN392335_c0_g2	XP_011404142	0	68	0	0	115	146	98	0	97	6	54	280	106	344	0	0	0	0	22	146	143
TRINITY_DN394683_c2_g2	XP_011404143	0	0	0	0	6	5	0	0	0	0	56	69	12	9	0	0	0	0	11	6	6
TRINITY_DN395601_c2_g1	XP_011404146	88	141	120	55	111	26	115	104	146	91	82	48	32	95	120	103	93	83	48	154	162
TRINITY_DN394198_c0_g2	XP_011404159	0	62	10	11	55	721	61	0	76	0	614	532	608	320	5	7	23	0	119	536	286
TRINITY_DN380378_c0_g1	XP_011404173	0	6	0	0	9	127	8	0	13	0	72	79	171	45	0	0	0	0	37	131	253
TRINITY_DN391500_c1_g1	XP_011404184	0	35	0	0	168	64	110	0	12	10	103	69	134	387	0	0	0	0	37	679	759
TRINITY_DN391996_c1_g1	XP_011404184	0	5	0	0	0	15	15	0	0	0	44	19	7	8	0	0	0	0	5	60	25
TRINITY_DN394436_c0_g2	XP_011404238	0	0	0	0	13	14	37	0	0	0	72	49	34	53	0	0	0	0	16	40	75
TRINITY_DN399711_c1_g8	XP_011404240	0	18	0	0	5	29	5	0	22	0	30	29	37	20	0	0	0	0	7	50	37
TRINITY_DN376529_c0_g1	XP_011404248	0	11	0	0	0	19	0	0	0	0	6	39	10	5	0	0	0	0	0	57	17
TRINITY_DN396304_c0_g3	XP_011404258	0	0	0	0	7	6	0	0	8	0	24	37	8	14	0	0	0	0	6	20	39
TRINITY_DN388706_c8_g7	XP_011404262	0	13	0	6	21	51	31	0	16	0	41	71	134	47	14	7	0	5	44	218	273
TRINITY_DN379754_c0_g1	XP_011404280	0	7	0	5	0	9	13	0	5	20	20	52	36	0	0	0	0	0	61	65	38
TRINITY_DN379997_c0_g3	XP_011404280	87	120	146	655	57	221	51	71	119	135	347	412	333	159	130	189	133	163	83	1227	267
TRINITY_DN379997_c0_g5	XP_011404280	14	28	22	6	39	49	10	5	28	20	81	84	48	68	19	0	21	12	40	257	113
TRINITY_DN387001_c0_g1	XP_011404290	0	56	0	9	90	171	63	0	57	7	64	576	291	142	5	5	17	0	86	255	248
TRINITY_DN394000_c2_g2	XP_011404290	23	16	0	0	29	45	24	20	17	12	48	46	65	52	26	18	5	13	39	81	96
TRINITY_DN391100_c1_g4	XP_011404293	0	0	0	0	0	8	0	0	7	5	5	6	0	0	11	7	0	0	0	0	0
TRINITY_DN381255_c6_g3	XP_011404296	0	0	0	10	23	42	0	0	0	0	35	42	20	56	0	0	0	0	8	78	127
TRINITY_DN396954_c0_g1	XP_011404297	0	0	0	16	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	43	71
TRINITY_DN392337_c0_g2	XP_011404303	0	39	9	0	38	79	39	0	30	0	50	138	147	53	5	0	0	0	63	237	263
TRINITY_DN371731_c0_g3	XP_011404308	10	12	0	33	34	8	10	0	6	0	27	54	24	21	12	28	5	6	27	97	73
TRINITY_DN399441_c1_g4	XP_011404319	10	85	0	20	127	156	103	29	147	5	175	499	241	256	0	5	17	0	104	434	606
TRINITY_DN388113_c1_g1	XP_011404334	0	0	0	0	0	0	0	0	7	0	11	9	5	6	0	0	0	0	0	35	0
TRINITY_DN394585_c5_g1	XP_011404335	0	13	0	0	33	43	33	0	0	0	25	82	55	62	0	0	0	0	38	50	41
TRINITY_DN394309_c0_g1	XP_011404362	0	31	7	0	0	5	0	0	14	0	14	24	18	8	0	0	0	0	6	34	19
TRINITY_DN393021_c0_g1	XP_011404382	0	5	0	0	5	34	0	0	5	0	0	52	30	0	0	0	0	0	17	14	12
TRINITY_DN397315_c2_g1	XP_011404417	0	55	0	0	0	0	0	0	37	0	24	0	17	0	0	0	0	0	0	0	12
TRINITY_DN375763_c0_g1	XP_011404443	0	5	0	0	0	0	0	0	5	0	7	5	0	0	0	0	0	0	0	5	14
TRINITY_DN386822_c2_g1	XP_011404459	0	13	0	0	24	47	13	0	12	0	82	102	55	85	0	0	0	0	19	65	73
TRINITY_DN387006_c0_g2	XP_011404467	0	0	0	0	0	14	11	0	0	0	33	87	36	31	0	0	0	0	34	36	36
TRINITY_DN398911_c0_g1	XP_011404467	0	0	0	0	0	0	0	0	0	0	0	37	6	14	0	0	0	0	0	18	14
TRINITY_DN382755_c0_g1	XP_011404468	6	57	12	34	245	471	352	0	66	0	214	850	721	389	19	32	43	8	302	348	571
TRINITY_DN395921_c0_g1	XP_011404489	0	0	0	0	0	12	0	0	0	0	5	23	5	0	0	0	0	0	0	14	24
TRINITY_DN375658_c0_g1	XP_011404490	0	0	0	0	15	37	32	0	10	0	17	109	58	45	5	0	0	0	42	72	47
TRINITY_DN383335_c7_g5	XP_011404504	0	17	0	6	37	52	29	0	6	0	39	94	73	94	0	0	5	0	32	88	85
TRINITY_DN384515_c0_g7	XP_011404505	0	82	0	6	71	152	53	0	80	0	202	349	237	119	6	5	0	0	67	238	343
TRINITY_DN385195_c0_g1	XP_011404522	0	6	0	0	5	15	0	0	0	0	7	50	20	7	0	0	0	0	16	18	30
TRINITY_DN385813_c0_g7	XP_011404530	5	13	0	0	100	291	86	0	23	0	270	736	260	255	0	0	0	0	114	308	212
TRINITY_DN369509_c0_g1	XP_011404534	0	11	0	0	0	5	0	0	0	0	0	49	8	0	0	0	0	0	0	10	8
TRINITY_DN396841_c5_g3	XP_011404541	0	16	0	0	0	225	5	0	6	0	0	34	184	30	0	5	0	0	0	120	47
TRINITY_DN394654_c3_g1	XP_011404562	0	0	0	0	0	0	0	0	15	0	5	0	7	0	0	0	0	0	0	15	34
TRINITY_DN395798_c1_g6	XP_011404567	0	7	0	0	8	36	15	0	0	0	15	25	46	14	0	0	9	0	7	22	28
TRINITY_DN398372_c0_g3	XP_011404573	6	23	20	57	93	95	44	7	17	16	45	152	72	89	27	32	30	18	35	72	77
TRINITY_DN401003_c1_g1	XP_011404591	17	120	36	108	101	138	139	48	160	47	198	251	178	135	100	52	75	61	132	213	256
TRINITY_DN377387_c0_g2	XP_011404615	80	86	51	33	72	38	69	72	56	65	36	19	0	79	37	67	74	45	84	0	0
TRINITY_DN377387_c0_g4	XP_011404615	0	15	0	0	17	25	30	0	11	0	35	80	47	40	0	0	0	0	35	49	38
TRINITY_DN397821_c0_g1	XP_011404616	0	14	14	68	7	30	10	16	18	18	23	82	44	19	11	5	0	21	41	79	56
TRINITY_DN384024_c1_g1	XP_011404625	0	16	0	0	26	8	33	0	34	0	48	186	25	34	0	0	0	0	66	78	120
TRINITY_DN396875_c0_g3	XP_011404646	0	0	0	0	0	0	0	0	0	0	10	14	25	15	0	0	0	0	0	17	6
TRINITY_DN399713_c0_g5	XP_011404648	0	29	0	0	28	75	16	0	40	0	100	109	95	40	0	0	0	0	54	122	143
TRINITY_DN399889_c1_g1	XP_011404649	0	28	0	0	66	39	52	0	17	0	25	32	37	130	0	0	5	0	0	212	264
TRINITY_DN331120_c0_g1	XP_011404663	0	6	0	0	0	14	0	0	5	0	5	0	39	0	0	0	0	0	0	45	26
TRINITY_DN366639_c0_g1	XP_011404664	7	0	0	32	5	55	7	0	6	0	15	188	63	48	31	12	25	13	19	57	55
TRINITY_DN396806_c4_g6	XP_011404671	7	45	0	5	39	32	23	0	61	0	66	103	68	31	0	17	10	0	39	62	129
TRINITY_DN386707_c0_g1	XP_011404677	0	45	0	0	24	18	6	0	60	0	24	28	45	5	0	0	0	0	21	28	140
TRINITY_DN397481_c0_g2	XP_011404683	0	0	0	0	45	131	56	0	24	0	176	322	162	282	0	0	5	0	0	231	117
TRINITY_DN397744_c1_g1	XP_011404693	0	19	0	0	8	11	0	0	11	0	24	28	27	11	0	0	0	0	12	0	140
TRINITY_DN371114_c0_g1	XP_011404718	0	0	0	0	0	14	0	0	0	0	24	21	24	8	0	0	0	0	0	0	6
TRINITY_DN393821_c4_g3	XP_011404718	0	6	0	0	48	68	19	0	0	0	151	79	47	100	0	0	0	0	21	72	138
TRINITY_DN390185_c2_g2	XP_011404719	0	7	0	0	30	613	27	0	7	0	151	484	559	120	0	6	0	0	13	57	86
TRINITY_DN395450_c1_g5	XP_011404719	0	0	0	0	0	6	0	0	0	0	0	18	5	0	0	0	0	0	6	44	14
TRINITY_DN396832_c1_g7	XP_011404726	0	0	0	0	9	21	7	0	9	0	20	48	36	17	0	0	0	0	6	18	40
TRINITY_DN397934_c0_g2	XP_011404735	16	88	34	28	5	33	38	38	74	41	25	32	33	27	10	15	13	5	25	76	41
TRINITY_DN393174_c4_g1	XP_011404746	0	20	0	0	0	0	12	0	39	0	37	72	23	24	0	0	0	0	10	32	105
TRINITY_DN376984_c0_g1	XP_011404768	0	0	0	0	0	5	0	0	0	0	26	40	5	6	0	0	0	0	0	34	26
TRINITY_DN397011_c0_g3	XP_011404769	0	24	0	0	0	0	0	0	19	0	0	79	7	0	0	0	0	0	0	50	40
TRINITY_DN393117_c1_g5	XP_011404772	0	0	0	0	0	7	0	0	9	0	0	19	14	0	0	0	0	0	7	20	28
TRINITY_DN394040_c0_g1	XP_011404778	21	11	25	15	446	0	427	0	31	20	31	20	0	957	0	5	16	0	48	1537	2227
TRINITY_DN398787_c0_g1	XP_011404792	0	12	0	0	0	11	0	0	39	0	18	23	29	0	0	0	0	0	0	9	0
TRINITY_DN398787_c0_g3	XP_011404792	11	37	17	11	5	7	9	14	14	9	33	23	13	25	13	18	13	11	11	0	19
TRINITY_DN365544_c0_g1	XP_011404798	0	0	5	0	0	33	6	0	0	0	8	100	71	19	0	0	0	0	5	9	21
TRINITY_DN396646_c3_g7	XP_011404803	0	24	0	0	16	45	12	0	17	0	59	101	58	58	0	0	0	7	18	103	74
TRINITY_DN382258_c2_g1	XP_011404815	0	10	0	0	169	0	247	0	30	0	5	9	14	317	0	0	5	0	7	191	419
TRINITY_DN395286_c0_g1	XP_011404821	33	710	19	24	1292	1654	1489	0	816	36	1537	2623	2085	1856	33	29	49	19	937	1866	2241
TRINITY_DN384299_c0_g2	XP_011404824	0	5	0	0	5	17	12	0	0	0	18	37	35	20	0	0	5	0	23	19	36
TRINITY_DN370843_c6_g1	XP_011404825	0	28	0	0	66	48	58	0	41	0	75	84	48	106	0	0	6	0	35	267	177
TRINITY_DN397758_c1_g7	XP_011404829	22	22	5	24	29	20	48	36	62	46	71	15	10	61	25	25	29	33	48	0	0
TRINITY_DN394944_c5_g2	XP_011404857	0	48	0	0	53	208	75	0	26	0	131	238	198	118	0	0	0	0	88	92	204
TRINITY_DN367360_c0_g2	XP_011404864	0	0	0	0	5	12	8	0	0	0	21	24	14	9	0	0	0	0	7	7	22
TRINITY_DN390208_c0_g1	XP_011404873	0	0	0	5	0	0	10	0	0	0	0	7	0	5	0	0	0	0	0	0	12
TRINITY_DN391480_c0_g4	XP_011404892	0	14	0	0	0	0	0	0	25	0	21	14	12	17	0	0	0	0	0	9	39
TRINITY_DN394049_c1_g9	XP_011404894	0	0	0	0	0	6	8	0	16	0	14	42	17	20	0	0	0	0	5	10	14
TRINITY_DN385872_c4_g2	XP_011404912	19	125	12	29	155	643	170	7	202	21	324	682	561	180	8	22	33	20	180	718	748
TRINITY_DN397247_c0_g3	XP_011404926	0	0	0	15	0	16	11	0	0	0	0	32	10	0	0	0	0	0	20	0	0
TRINITY_DN386006_c1_g1	XP_011404949	0	44	0	0	78	30	117	0	66	0	50	47	41	129	0	7	0	0	11	88	209
TRINITY_DN388783_c0_g2	XP_011404950	0	0	0	0	37	49	10	0	21	0	6	87	75	49	0	0	0	0	0	122	98
TRINITY_DN396745_c0_g5	XP_011404950	7	0	0	8	0	12	0	0	0	0	21	29	26	5	0	0	0	6	9	35	37
TRINITY_DN386952_c0_g2	XP_011404967	0	7	0	0	0	35	13	0	0	0	11	114	52	49	0	0	0	0	12	45	30
TRINITY_DN398490_c1_g3	XP_011404967	0	15	0	0	0	11	0	0	0	0	7	0	26	0	0	0	0	0	0	23	5
TRINITY_DN391769_c1_g3	XP_011404973	0	60	0	0	260	61	271	5	95	0	673	56	151	417	0	0	0	5	40	145	1546
TRINITY_DN393830_c0_g2	XP_011404977	0	25	0	0	35	56	31	0	53	0	65	71	47	57	0	0	0	0	22	109	71
TRINITY_DN395908_c0_g3	XP_011404989	0	11	0	0	0	20	0	0	23	0	30	6	21	5	0	0	0	0	0	0	27
TRINITY_DN380134_c2_g3	XP_011405004	0	27	0	0	11	20	0	0	29	0	38	44	37	44	0	0	0	0	8	32	53
TRINITY_DN389469_c0_g3	XP_011405007	0	0	0	0	0	0	0	0	5	0	0	46	15	18	0	0	5	0	0	30	26
TRINITY_DN399497_c2_g2	XP_011405011	5	125	0	0	24	39	22	0	148	18	100	96	69	29	0	17	0	5	6	133	147
