gene_id	accession_number	gene_desscritpion	X1C	X1O1	X1D1	X1OD1	X1O24	X1D24	X1OD24	X2C	X2O1	X2D1	X2OD1	X2O24	X2D24	X2OD24	X3C	X3O1	X3D1	X3OD1	X3O24	X3D24	X3OD24
TRINITY_DN363237_c0_g1	WP_007918917	sugar_phosphate_isomerase/epimerase_[Ktedonobacter_racemifer]<>EFH81503.1_Xylose_isomerase_domain_protein_TIM_barrel_[Ktedonobacter_racemifer_DSM_44963]	0	0	0	0	0	11	0	0	6	0	10	27	5	0	0	0	0	0	0	0	9
TRINITY_DN386902_c1_g3	WP_007920530	ADP-ribosylglycohydrolase_family_protein_[Ktedonobacter_racemifer]<>EFH82425.1_ADP-ribosylation/Crystallin_J1_[Ktedonobacter_racemifer_DSM_44963]	679	607	325	362	319	184	378	701	500	708	562	207	423	305	584	336	307	463	247	525	997
TRINITY_DN369617_c13_g3	WP_008048371	DNA-binding_protein_[Reinekea_blandensis]<>EAR09855.1_DNA-binding_protein_HU,_putative_[Reinekea_sp._MED297]	0	17	0	0	0	39	0	0	0	0	30	38	47	0	0	0	0	0	0	10	0
TRINITY_DN401291_c2_g1	WP_008103667	polyphosphate_kinase_[Verrucomicrobiae_bacterium_DG1235]<>EDY84480.1_Polyphosphate_kinase_2_superfamily_[Verrucomicrobiae_bacterium_DG1235]	0	0	0	0	0	160	0	0	0	0	35	94	301	0	0	0	0	0	6	0	0
TRINITY_DN357514_c0_g1	WP_008105036	class_III_poly(R)-hydroxyalkanoic_acid_synthase_subunit_PhaC_[Verrucomicrobiae_bacterium_DG1235]<>EDY85204.1_poly(R)-hydroxyalkanoic_acid_synthase,_class_III,_PhaC_subunit_subfamily_[Verrucomicrobiae_bacterium_DG1235]	0	5	0	0	0	39	0	0	0	0	21	23	69	0	0	0	0	0	0	0	0
TRINITY_DN389581_c2_g4	WP_008280775	xanthine_dehydrogenase_family_protein_molybdopterin-binding_subunit_[Roseovarius_sp._TM1035]<>EDM31767.1_xanthine_dehydrogenase_family_protein,_large_subunit_[Roseovarius_sp._TM1035]	0	25	0	0	0	51	0	0	29	0	23	6	75	0	0	0	0	0	7	0	0
TRINITY_DN393091_c9_g6	WP_008288068	NAD(P)_transhydrogenase_subunit_beta_[Hydrogenivirga_sp._128-5-R1-1]<>EDP74444.1_H+-translocating_transhydrogenase_subunit_beta_[Hydrogenivirga_sp._128-5-R1-1]	0	0	0	0	0	86	5	0	0	0	28	48	177	0	0	0	0	0	0	0	0
TRINITY_DN383561_c6_g3	WP_008299757	nitrate/sulfite_reductase_[Candidatus_Nitrosopumilus_salaria]<>EIJ65754.1_nitrite/sulfite_reductase_ferredoxin_domain_protein_[Candidatus_Nitrosopumilus_salaria_BD31]	7	31	0	0	38	166	56	0	28	6	135	274	129	149	0	0	0	0	101	175	410
TRINITY_DN396547_c4_g1	WP_008317011	DUF4433_domain-containing_protein_[Leptolyngbya_sp._PCC_6406]	0	5	0	0	0	37	0	0	14	0	33	41	88	0	0	0	0	0	0	0	0
TRINITY_DN390660_c1_g1	WP_008325695	hypothetical_protein_[Haloferax_elongans]<>ELZ82435.1_hypothetical_protein_C453_15158_[Haloferax_elongans_ATCC_BAA-1513]	0	21	0	0	0	20	0	0	26	0	167	150	63	5	0	0	0	0	30	0	17
TRINITY_DN394612_c3_g4	WP_008413178	Asp-tRNA(Asn)/Glu-tRNA(Gln)_amidotransferase_GatCAB_subunit_B_[Desulfotomaculum_hydrothermale]<>CCO09252.1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B_[Desulfotomaculum_hydrothermale_Lam5_=_DSM_18033]<>SHH05578.1_aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B_[Desulfotomaculum_hydrothermale_Lam5_=_DSM_18033]	0	8	0	0	0	43	0	0	0	0	0	20	29	0	0	0	0	0	6	0	0
TRINITY_DN394224_c9_g5	WP_008474804	(2Fe-2S)-binding_protein_[Nitrolancea_hollandica]<>CCF82606.1_Carbon-monoxide_dehydrogenase,_small_subunit_[Nitrolancea_hollandica_Lb]	0	10	0	0	0	106	0	0	0	0	23	117	125	0	0	0	0	0	32	0	0
TRINITY_DN379214_c1_g2	WP_008475470	molybdopterin_converting_factor_subunit_1_[Nitrolancea_hollandica]<>CCF82921.1_MoaD_family_protein_[Nitrolancea_hollandica_Lb]	0	0	0	0	0	12	0	0	0	0	6	33	41	0	0	0	0	0	11	0	0
TRINITY_DN375419_c9_g1	WP_008476770	4Fe-4S_ferredoxin_[Nitrolancea_hollandica]<>CCF83504.1_Molybdopterin_oxidoreductase,_large_subunit_[Nitrolancea_hollandica_Lb]	0	0	0	0	0	246	0	0	0	0	24	136	343	0	0	0	0	0	39	0	0
TRINITY_DN366282_c0_g1	WP_008478465	CDGSH_iron-sulfur_domain-containing_protein_[Nitrolancea_hollandica]<>CCF84357.1_conserved_hypothetical_protein_[Nitrolancea_hollandica_Lb]	0	0	0	0	0	52	0	0	0	0	8	33	67	0	0	0	0	0	16	0	0
TRINITY_DN400855_c3_g8	WP_008480618	MerR_family_transcriptional_regulator_[Nitrolancea_hollandica]<>CCF85603.1_Transcriptional_regulator,_MerR_family_[Nitrolancea_hollandica_Lb]	0	0	0	0	0	9	0	0	0	0	6	16	25	0	0	0	0	0	6	0	0
TRINITY_DN387745_c4_g1	WP_008618081	hypothetical_protein_[Magnetospirillum_caucaseum]<>EME69541.1_hypothetical_protein_H261_12844_[Magnetospirillum_caucaseum]	0	0	5	0	0	69	0	0	0	0	95	15	95	0	0	0	0	0	14	0	0
TRINITY_DN389323_c0_g5	WP_008665136	repeat-containing_regulatory_protein_[Rhodopirellula_europaea]<>EMI27899.1_repeat-containing_regulatory_protein_[Rhodopirellula_europaea_SH398]	0	5	0	0	0	14	0	0	14	0	8	40	17	0	0	0	0	0	0	0	0
TRINITY_DN543833_c0_g1	WP_008667424	MDO-like_protein_[Rhodopirellula_europaea]<>EMI26257.1_MDO-like_protein_[Rhodopirellula_europaea_SH398]	0	15	0	0	0	21	0	0	27	0	44	46	24	0	0	0	0	0	0	0	0
TRINITY_DN371244_c3_g1	WP_008908069	CBS_domain-containing_protein_[Caloramator_australicus]<>CCJ32793.1_Inosine-5'-monophosphate_dehydrogenase_[Caloramator_australicus_RC3]	0	7	0	0	0	199	9	0	5	0	22	17	366	0	0	0	0	0	0	0	0
TRINITY_DN385481_c7_g5	WP_008930614	ATP-dependent_chaperone_ClpB_[Ectothiorhodospira_sp._PHS-1]<>EHQ51047.1_ATP-dependent_chaperone_ClpB_[Ectothiorhodospira_sp._PHS-1]	5	19	0	0	0	128	0	0	6	0	15	0	120	0	0	0	0	0	0	0	0
TRINITY_DN389990_c8_g1	WP_008932954	hypothetical_protein_[Ectothiorhodospira_sp._PHS-1]<>EHQ53387.1_hypothetical_protein_ECTPHS_11939_[Ectothiorhodospira_sp._PHS-1]	0	12	0	0	0	0	0	0	7	0	6	5	35	0	0	0	0	0	0	0	0
TRINITY_DN375058_c11_g1	WP_008943096	transcriptional_repressor_[Oceanibaculum_indicum]<>EKE78373.1_ferric_uptake_regulator_family_protein_[Oceanibaculum_indicum_P24]	0	6	0	0	0	20	0	0	0	0	20	10	22	0	0	0	0	0	0	0	0
TRINITY_DN359484_c0_g1	WP_008944389	addiction_module_toxin,_HicA_family_[Oceanibaculum_indicum]<>EKE76021.1_hypothetical_protein_P24_08911_[Oceanibaculum_indicum_P24]	0	0	0	0	0	5	0	0	9	0	6	6	7	0	0	0	0	0	0	0	0
TRINITY_DN386486_c8_g3	WP_008944548	amidase_[Oceanibaculum_indicum]<>EKE75820.1_amidase_[Oceanibaculum_indicum_P24]	0	0	0	0	0	59	0	0	0	0	22	24	44	0	0	0	0	0	6	0	0
TRINITY_DN399820_c0_g1	WP_008944887	acyl-CoA_dehydrogenase_[Oceanibaculum_indicum]<>EKE75104.1_acyl-CoA_dehydrogenase_[Oceanibaculum_indicum_P24]	0	0	0	0	0	64	0	0	0	0	91	18	122	0	0	0	0	0	5	0	0
TRINITY_DN396306_c1_g5	WP_008945103	MULTISPECIES:_rod_shape-determining_protein_[Oceanibaculum]<>EKE73782.1_rod_shape-determining_protein_MreB_[Oceanibaculum_indicum_P24]	0	5	0	0	0	8	0	0	5	0	0	0	25	0	0	0	0	0	5	0	0
TRINITY_DN394996_c0_g4	WP_008945104	2-isopropylmalate_synthase_[Oceanibaculum_indicum]<>EKE73783.1_2-isopropylmalate_synthase_[Oceanibaculum_indicum_P24]	0	8	0	0	0	68	0	0	8	0	27	7	54	0	0	0	0	0	5	0	0
TRINITY_DN384638_c10_g4	WP_008946164	chaperonin_GroEL_[Oceanibaculum_indicum]<>EKE68245.1_chaperonin_GroEL_[Oceanibaculum_indicum_P24]	0	0	0	0	0	0	5	0	0	0	23	7	12	0	0	0	6	0	0	0	0
TRINITY_DN390467_c0_g4	WP_009133489	hypothetical_protein_[Alistipes_indistinctus]<>EHB92479.1_hypothetical_protein_HMPREF9450_00683_[Alistipes_indistinctus_YIT_12060]	0	18	0	0	0	5	0	0	12	0	0	0	14	0	0	0	0	0	8	0	0
TRINITY_DN396644_c3_g1	WP_009149580	ATPase_AAA_[Thiorhodovibrio_sp._970]<>EIC22628.1_type_II_secretory_pathway,_component_ExeA_(predicted_ATPase)_[Thiorhodovibrio_sp._970]	0	16	0	0	0	115	0	0	0	0	86	48	158	0	0	0	0	0	49	0	0
TRINITY_DN394978_c4_g1	WP_009151558	hypothetical_protein_[Thiorhodovibrio_sp._970]<>EIC21155.1_Protein_of_unknown_function_(DUF1703)_[Thiorhodovibrio_sp._970]	0	5	0	0	0	0	0	0	17	0	10	6	16	0	0	0	0	0	0	0	0
TRINITY_DN392490_c1_g5	WP_009157684	taurine_ABC_transporter_permease_[Thalassobium_sp._R2A62]<>EET46609.1_taurine_ABC_transporter,_permease_protein_[Thalassobium_sp._R2A62]	0	70	0	0	0	6	0	0	52	0	18	21	7	0	0	0	0	0	5	0	0
TRINITY_DN374820_c7_g2	WP_009180542	Fe-S_cluster_assembly_protein_NifU_[Desulfovibrio_sp._FW1012B]<>EHJ47128.1_Fe-S_cluster_assembly_protein_NifU_[Desulfovibrio_sp._FW1012B]	0	8	0	0	0	19	0	0	0	0	24	55	45	0	0	0	0	0	5	0	0
TRINITY_DN375260_c13_g6	WP_009196330	TlpA_family_protein_disulfide_reductase_[Cesiribacter_andamanensis]<>EMR01920.1_Thiol-disulfide_oxidoreductase_resA_[Cesiribacter_andamanensis_AMV16]	6	0	0	0	7	181	0	0	0	5	17	0	177	0	0	0	0	0	0	0	0
TRINITY_DN377421_c0_g1	WP_009297988	MULTISPECIES:_ABC_transporter_substrate-binding_protein_[Clostridiales]<>EHF04786.1_hypothetical_protein_HMPREF1020_03287_[Clostridium_sp._7_3_54FAA]<>CUO11318.1_ABC-type_dipeptide_transport_system%2C_periplasmic_component_[[Clostridium]_symbiosum]	0	6	0	0	0	15	0	0	8	0	0	24	18	0	0	0	0	0	17	0	0
TRINITY_DN386231_c5_g1	WP_009373988	MULTISPECIES:_superoxide_dismutase_[Anoxybacillus]<>EMI09884.1_Superoxide_dismutase_[Anoxybacillus_sp._DT3-1]<>KGP59967.1_superoxide_dismutase_[Anoxybacillus_gonensis]<>KHF31194.1_Manganese_Superoxide_dismutase_[Anoxybacillus_sp._BCO1]<>AKS38928.1_superoxide_dismutase_[Anoxybacillus_gonensis]<>OSX55106.1_superoxide_dismutase_[Anoxybacillus_ayderensis]	0	5	0	0	6	94	0	0	0	0	81	94	98	0	0	0	0	0	0	0	0
TRINITY_DN400298_c2_g4	WP_009469064	BCCT_family_transporter_[Roseibium_sp._TrichSKD4]<>EFO29032.1_glycine_betaine_transporter_OpuD_[Roseibium_sp._TrichSKD4]	0	0	0	0	0	58	0	0	0	0	5	5	70	0	0	0	0	0	5	0	0
TRINITY_DN400242_c9_g1	WP_009490286	DUF1326_domain-containing_protein_[Microvirga_lotononidis]<>EIM30065.1_hypothetical_protein_MicloDRAFT_00013860_[Microvirga_lotononidis]	0	6	0	0	0	12	0	0	0	0	24	26	24	0	0	0	0	0	0	0	0
TRINITY_DN396224_c1_g1	WP_009542303	RNA_polymerase_sigma_factor_RpoD_[Caenispirillum_salinarum]<>EKV26978.1_RNA_polymerase_sigma_factor_RpoD_[Caenispirillum_salinarum_AK4]	5	15	0	0	8	78	5	0	10	6	0	14	35	44	0	0	0	0	0	74	46
TRINITY_DN399130_c3_g1	WP_009595420	mandelate_racemase_[Paenibacillus_sp._HGF5]<>EGG31827.1_mandelate_racemase/muconate_lactonizing_enzyme,_C-terminal_domain_protein_[Paenibacillus_sp._HGF5]	0	6	0	0	0	15	0	0	0	0	16	11	24	0	0	0	0	0	0	0	0
TRINITY_DN375915_c6_g1	WP_009610114	dTDP-glucose_4,6-dehydratase_[Caldanaerobacter_subterraneus]<>KKC30215.1_UDP-glucose_4-epimerase_[Caldanaerobacter_subterraneus_subsp._pacificus_DSM_12653]	0	27	0	0	0	19	0	0	16	6	26	13	32	0	0	0	0	0	0	0	0
TRINITY_DN393153_c3_g1	WP_009629367	hybrid_sensor_histidine_kinase/response_regulator,_partial_[Pseudanabaena_biceps]<>ELS30572.1_PAS/PAC_sensor_hybrid_histidine_kinase_[Pseudanabaena_biceps_PCC_7429]	0	21	0	0	0	31	0	0	17	0	60	80	36	0	0	0	0	0	13	0	0
TRINITY_DN378846_c8_g1	WP_009637616	BAX_inhibitor_(BI)-1/YccA_family_protein_[Serratia_sp._M24T3]<>EIC83733.1_hypothetical_protein_SPM24T3_15031_[Serratia_sp._M24T3]	0	0	0	0	0	10	0	0	0	0	5	107	40	0	0	0	0	0	49	0	0
TRINITY_DN400418_c4_g1	WP_009725762	energy_transducer_TonB_[Methylophaga_lonarensis]<>EMR13781.1_Ferric_siderophore_transport_system,_periplasmic_binding_protein_TonB_[Methylophaga_lonarensis_MPL]	0	5	0	0	5	263	0	0	0	0	76	114	352	0	0	5	0	0	32	0	0
TRINITY_DN395808_c3_g4	WP_009726013	cysteine_desulfurase_[Methylophaga_lonarensis]<>EMR13489.1_cysteine_desulfurase_[Methylophaga_lonarensis_MPL]	0	12	0	0	0	32	0	0	7	0	26	16	76	0	0	0	0	0	0	0	0
TRINITY_DN383408_c1_g2	WP_009784909	sulfotransferase_[Lyngbya_sp._PCC_8106]<>EAW36463.1_hypothetical_protein_L8106_11577_[Lyngbya_sp._PCC_8106]	5	74	0	5	0	42	0	6	78	0	52	36	89	8	0	0	0	30	26	18	62
TRINITY_DN382044_c3_g1	WP_009830698	twin-arginine_translocation_pathway_signal_[Rhodobacteraceae_bacterium_HTCC2083]<>EDZ43879.1_twin-arginine_translocation_pathway_signal_[Rhodobacteraceae_bacterium_HTCC2083]	0	27	0	0	0	123	0	0	34	0	32	109	274	12	0	0	0	0	17	0	0
TRINITY_DN381350_c0_g2	WP_009950950	peroxiredoxin_[Saccharopolyspora_erythraea]<>CAM05619.1_OsmC-like_protein_[Saccharopolyspora_erythraea_NRRL_2338]<>EQD82129.1_peroxiredoxin_[Saccharopolyspora_erythraea_D]	0	0	0	0	0	16	0	0	0	0	16	8	25	0	0	0	0	0	7	0	0
TRINITY_DN368992_c9_g2	WP_009963501	histidine_decarboxylase_[Verrucomicrobium_spinosum]	0	0	0	0	0	32	0	0	6	0	0	23	56	0	0	0	0	0	7	0	0
TRINITY_DN329932_c0_g3	WP_010041833	ABC_transporter_substrate-binding_protein_[Gemmata_obscuriglobus]	0	0	0	0	0	6	0	0	0	0	15	39	18	0	0	0	0	0	10	0	0
TRINITY_DN38724_c0_g1	WP_010190395	ATPase_AAA_[Candidatus_Nitrosoarchaeum_limnia]<>EPA06329.1_ATPase,_AAA_family_[Candidatus_Nitrosoarchaeum_limnia_BG20]	0	0	0	0	0	22	8	0	7	0	8	0	38	17	0	0	0	0	0	5	0
TRINITY_DN364567_c0_g1	WP_010311262	5-oxoprolinase_[Saccharopolyspora_spinosa]	0	5	0	0	0	21	10	0	5	0	5	0	29	0	0	0	0	0	5	0	0
TRINITY_DN382792_c2_g2	WP_010421157	hypothetical_protein_[Anaerophaga_thermohalophila]	0	0	0	0	0	11	0	0	0	0	10	30	51	0	0	0	0	0	0	0	5
TRINITY_DN384962_c7_g1	WP_010471526	class_1_fructose-bisphosphatase_[Acaryochloris_sp._CCMEE_5410]	0	0	5	0	0	113	0	0	6	0	15	15	172	0	0	0	0	0	0	0	0
TRINITY_DN373026_c4_g5	WP_010493324	metallophosphoesterase_[Paenibacillus_elgii]	0	5	0	0	0	33	0	0	5	0	23	155	62	0	0	0	0	0	5	0	0
TRINITY_DN392139_c3_g9	WP_010581839	hypothetical_protein_[Schlesneria_paludicola]	0	0	0	0	0	18	0	0	8	0	5	13	25	0	0	0	0	0	0	0	0
TRINITY_DN392505_c0_g7	WP_010581909	hypothetical_protein_[Schlesneria_paludicola]	0	0	0	0	0	12	0	0	7	0	14	49	17	0	0	0	0	0	7	0	0
TRINITY_DN400956_c4_g10	WP_010587338	cytochrome_c_[Schlesneria_paludicola]	0	0	0	0	0	29	0	0	16	0	11	87	45	0	0	0	0	0	11	0	0
TRINITY_DN394018_c0_g3	WP_010654480	Hsp20/alpha_crystallin_family_protein_[Fluoribacter_dumoffii]<>KTC90690.1_heat_shock_protein,_Hsp20_family_[Fluoribacter_dumoffii_NY_23]	0	17	0	0	0	10	0	0	0	0	5	11	17	0	0	0	0	0	0	8	6
TRINITY_DN393996_c2_g4	WP_010696760	16S_rRNA_(cytosine(1402)-N(4))-methyltransferase_[Treponema_denticola]<>EMB22518.1_ribosomal_RNA_small_subunit_methyltransferase_H_[Treponema_denticola_SP33]<>EPF35460.1_ribosomal_RNA_small_subunit_methyltransferase_H_[Treponema_denticola_SP32]	0	12	0	0	0	8	0	0	10	0	19	13	13	0	0	0	0	0	6	0	0
TRINITY_DN387098_c2_g3	WP_010865091	peptide_ABC_transporter_substrate-binding_protein_[Thermotoga_maritima]<>NP_228121.1_peptide_ABC_transporter_substrate-binding_protein_[Thermotoga_maritima_MSB8]<>AAD35397.1_oligopeptide_ABC_transporter,_periplasmic_oligopeptide-binding_protein_[Thermotoga_maritima_MSB8]<>AHD17927.1_peptide_ABC_transporter_substrate-binding_protein_[Thermotoga_maritima_MSB8]	0	9	0	0	0	0	0	0	0	0	10	12	9	0	0	0	0	0	7	0	0
TRINITY_DN385477_c2_g1	WP_010889499	"nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_[Deinococcus_radiodurans]<>NP_285563.1_nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_[Deinococcus_radiodurans_R1]<>Q9RYR8.1_RecName:_Full=Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase;_Short=NN:DBI_PRT;_AltName:_Full=N(1)-alpha-phosphoribosyltransferase<>AAF12397.1_nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_[Deinococcus_radiodurans_R1]<>ANC73087.1_nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_[Deinococcus_radiodurans_R1]"	0	9	0	0	5	27	0	0	34	0	7	22	51	5	0	0	0	0	10	45	0
TRINITY_DN395521_c3_g1	WP_010961108	"molecular_chaperone_DnaK_[Methylococcus_capsulatus]<>Q607A5.1_RecName:_Full=Chaperone_protein_DnaK;_AltName:_Full=HSP70;_AltName:_Full=Heat_shock_70_kDa_protein;_AltName:_Full=Heat_shock_protein_70<>AAU91907.1_dnaK_protein_[Methylococcus_capsulatus_str._Bath]"	0	6	0	0	0	52	0	0	0	0	36	25	146	0	0	0	9	0	0	0	5
TRINITY_DN369695_c7_g1	WP_011021291	ATPase_[Methanosarcina_acetivorans]<>AAM04689.1_sensory_transduction_histidine_kinase_[Methanosarcina_acetivorans_C2A]	0	0	0	0	0	24	0	0	5	0	0	28	50	0	0	0	0	0	10	0	0
TRINITY_DN70773_c0_g1	WP_011033425	ATP-dependent_helicase_[Methanosarcina_mazei]<>AAM31175.1_SWF/SNF_family_helicase_[Methanosarcina_mazei_Go1]	0	9	0	0	0	13	0	0	11	0	11	0	11	0	0	0	0	0	0	0	0
TRINITY_DN393034_c4_g4	WP_011121045	superoxide_dismutase_[Rhodopirellula_baltica]<>NP_867401.1_Mn_family_superoxide_dismutase_[Rhodopirellula_baltica_SH_1]<>CAD74947.1_superoxide_dismutase,_Mn_family_[Rhodopirellula_baltica_SH_1]	0	10	0	0	0	28	0	0	19	0	7	0	40	0	0	0	0	0	0	0	0
TRINITY_DN395462_c1_g1	WP_011141373	cysteine_desulfurase_[Gloeobacter_violaceus]<>NP_924319.1_aminotransferase_[Gloeobacter_violaceus_PCC_7421]<>BAC89314.1_glr1373_[Gloeobacter_violaceus_PCC_7421]	0	7	0	0	0	9	0	0	0	0	11	10	6	0	0	0	0	0	0	0	0
TRINITY_DN676394_c0_g1	WP_011141785	glycosyltransferase_family_1_protein_[Gloeobacter_violaceus]<>NP_924733.1_glycosyltransferase_[Gloeobacter_violaceus_PCC_7421]<>BAC89728.1_gll1787_[Gloeobacter_violaceus_PCC_7421]	0	0	0	0	0	8	18	0	11	0	35	40	13	0	0	0	0	0	10	6	20
TRINITY_DN399023_c2_g3	WP_011142410	hypothetical_protein_[Gloeobacter_violaceus]<>NP_925361.1_hypothetical_protein_glr2415_[Gloeobacter_violaceus_PCC_7421]<>BAC90356.1_glr2415_[Gloeobacter_violaceus_PCC_7421]	0	84	0	0	29	155	19	0	79	0	164	406	187	11	0	0	0	0	33	14	29
TRINITY_DN393559_c2_g1	WP_011173808	ATP-binding_protein_[Thermus_thermophilus]<>AAS81772.1_hypothetical_protein_TT_C1430_[Thermus_thermophilus_HB27]	0	0	0	0	0	25	0	0	0	0	22	60	17	0	0	0	0	0	5	0	0
TRINITY_DN285574_c0_g1	WP_011174383	PIN_domain-containing_protein_[Thermus_thermophilus]<>AAS82513.1_hypothetical_conserved_protein_(plasmid)_[Thermus_thermophilus_HB27]	0	0	0	0	0	10	0	0	5	0	8	5	6	0	0	0	0	0	0	0	0
TRINITY_DN41293_c0_g1	WP_011196587	methylmalonyl_Co-A_mutase-associated_GTPase_MeaB_[Symbiobacterium_thermophilum]<>BAD41449.1_conserved_hypothetical_protein_[Symbiobacterium_thermophilum_IAM_14863]	0	0	0	0	0	14	0	0	0	0	5	43	20	0	0	0	0	0	14	0	0
TRINITY_DN396429_c3_g1	WP_011309183	"ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>Q3ZX82.1_RecName:_Full=ATP-dependent_Clp_protease_proteolytic_subunit;_AltName:_Full=Endopeptidase_Clp<>A5FRE5.1_RecName:_Full=ATP-dependent_Clp_protease_proteolytic_subunit;_AltName:_Full=Endopeptidase_Clp<>CAI82832.1_ATP-dependent_Clp_protease,_proteolytic_subunit_ClpP_[Dehalococcoides_mccartyi_CBDB1]<>ABQ17230.1_ATP-dependent_Clp_protease_proteolytic_subunit_ClpP_[Dehalococcoides_mccartyi_BAV1]<>ADC73974.1_Endopeptidase_Clp_[Dehalococcoides_mccartyi_GT]<>AGG06305.1_ATP-dependent_Clp_protease,_proteolytic_subunit_[Dehalococcoides_mccartyi_DCMB5]<>AII60769.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi_CG5]<>BAS31715.1_ATP-dependent_Clp_protease,proteolytic_subunit_ClpP_[Dehalococcoides_mccartyi_IBARAKI]<>AMU86439.1_ATP-dependent_Clp_protease,_proteolytic_subunit_[Dehalococcoides_mccartyi]<>OBW63268.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>AOV99266.1_ATP-dependent_clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>AQU05750.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>AQU07196.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>AQW62299.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>AQX74480.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]<>AQY73058.1_ATP-dependent_Clp_protease_proteolytic_subunit_[Dehalococcoides_mccartyi]"	0	12	0	0	0	140	0	0	26	0	46	66	242	0	0	0	0	0	5	0	0
TRINITY_DN304696_c0_g1	WP_011339650	DNA_gyrase_subunit_A_[Pelobacter_carbinolicus]<>ABA87268.1_DNA_gyrase,_A_subunit_[Pelobacter_carbinolicus_DSM_2380]	0	0	0	0	0	28	0	0	0	0	48	19	75	0	0	0	0	0	5	0	0
TRINITY_DN387737_c1_g2	WP_011385539	pyruvate_kinase_[Magnetospirillum_magneticum]<>BAE51978.1_Pyruvate_kinase_[Magnetospirillum_magneticum_AMB-1]	0	0	0	0	0	16	0	0	0	0	6	23	38	0	0	0	0	0	5	0	0
TRINITY_DN390766_c0_g3	WP_011388196	membrane_protein_[Rhodospirillum_rubrum]<>YP_425529.1_OmpA_family_protein_[Rhodospirillum_rubrum_ATCC_11170]<>ABC21242.1_OmpA_family_protein_[Rhodospirillum_rubrum_ATCC_11170]<>AEO46917.1_OmpA_family_protein_[Rhodospirillum_rubrum_F11]	0	6	0	0	0	12	0	0	21	0	19	15	41	0	0	0	0	0	6	0	0
TRINITY_DN399972_c6_g2	WP_011392284	Uma2_family_endonuclease_[Moorella_thermoacetica]<>YP_429624.1_hypothetical_protein_Moth_0763_[Moorella_thermoacetica_ATCC_39073]<>ABC19081.1_Protein_of_unknown_function_DUF820_[Moorella_thermoacetica_ATCC_39073]<>AKX93511.1_hypothetical_protein_MOTHE_c07070_[Moorella_thermoacetica]<>AKX96158.1_hypothetical_protein_MOTHA_c08010_[Moorella_thermoacetica]<>OIQ55370.1_hypothetical_protein_MOCA_19420_[Moorella_thermoacetica]	0	0	0	0	0	0	0	0	23	0	50	14	0	0	0	0	0	0	0	33	5
TRINITY_DN383789_c2_g9	WP_011392432	riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>YP_429775.1_5-amino-6-(5-phosphoribosylamino)uracil_reductase_/_diaminohydroxyphosphoribosylaminopyrimidine_deaminase_[Moorella_thermoacetica_ATCC_39073]<>ABC19232.1_5-amino-6-(5-phosphoribosylamino)uracil_reductase_[Moorella_thermoacetica_ATCC_39073]<>AKX93670.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>AKX96312.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>AOQ23581.1_Riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>OIQ09680.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>OIQ11279.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>OIQ53026.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>OIQ55777.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]<>OIQ62082.1_riboflavin_biosynthesis_protein_RibD_[Moorella_thermoacetica]	0	15	0	0	0	16	0	0	38	0	30	95	29	0	0	0	0	0	6	0	0
